,tweet_id,year,country_code,known,is_event,unrest,timing,sentiment,topic,particiation
1076,1195738814448357377,2019.0,PK,False,no,no,,,,
1077,1195761190242332673,2019.0,TH,False,nonspecific,yes,past,oppose,no,no
1078,1195866161126289408,2019.0,AO,False,no,no,,,,
1079,1196163096907321344,2019.0,,False,no,no,,,,
1080,1196190639408500737,2019.0,SN,False,no,no,,,,
1081,1196445158499328002,2019.0,,False,no,no,,,,
1082,1196482382561468416,2019.0,,False,nonspecific,no,,neither,no,neither
1083,1196514710281162753,2019.0,,False,no,no,,,,
1084,1196727992292016128,2019.0,KH,False,no,yes,,,,
1085,1196852650723164161,2019.0,CD,False,no,no,,,,
1086,1197083694298615808,2019.0,NP,False,no,yes,,,,
1087,1197176932820893696,2019.0,BD,False,no,no,,,,
1088,1197804537853157376,2019.0,CD,False,no,no,,,,
1089,1198440466255089664,2019.0,GN,False,no,no,,,,
1090,1198491457759457286,2019.0,ML,False,no,no,,,,
1091,1198556982199934977,2019.0,LR,False,no,no,,,,
1092,1198621518613401600,2019.0,LR,False,no,no,,,,
1093,1198880925184081921,2019.0,NE,False,no,yes,,,,
1094,1198955813882286083,2019.0,BI,False,no,no,,,,
1095,1199048312135069696,2019.0,CF,False,no,yes,,,,
1096,1199125419053719552,2019.0,MA,False,no,yes,,,,
1097,1199435567123050498,2019.0,KE,False,no,yes,,,,
1098,1199478714712485888,2019.0,TH,False,specific,yes,current,neither,yes,neither
1099,1199570616187314176,2019.0,SL,False,no,yes,,,,
1100,1199684711527804929,2019.0,NP,False,notenglish,no,,,,
1101,1199780962089021440,2019.0,NG,False,no,no,,,,
1102,1200061446337548289,2019.0,TG,False,no,no,,,,
1103,1200131475762491397,2019.0,KE,False,no,yes,,,,
1104,1200393350689411073,2019.0,TH,False,no,no,,,,
1105,1201077481538633729,2019.0,KE,False,no,yes,,,,
1106,1201426318593789953,2019.0,MW,False,no,no,,,,
1107,1201869774864683009,2019.0,TH,False,no,no,,,,
1108,1201956364324671488,2019.0,,False,no,yes,,,,
1109,1202165758819753984,2019.0,LR,False,nonspecific,yes,current,support,yes,no
1110,1202197329186557952,2019.0,KE,False,no,yes,,,,
1111,1202271870629896196,2019.0,TN,False,no,no,,,,
1112,1202352032046301189,2019.0,GH,False,no,no,,,,
1113,1202491280837754880,2019.0,MW,False,no,no,,,,
1114,1202518842867617793,2019.0,SL,False,no,no,,,,
1115,1202569237925113858,2019.0,SL,False,no,yes,,,,
1116,1202576262734196736,2019.0,BJ,False,no,yes,,,,
1117,1202924595357061122,2019.0,TD,False,specific,yes,past,neither,no,neither
1118,1202935893985611776,2019.0,GH,False,no,yes,,,,
1119,1202991260891582464,2019.0,BF,False,no,yes,,,,
1120,1203063241661960192,2019.0,LY,False,no,no,,,,
1121,1203251327268261893,2019.0,CD,False,no,no,,,,
1122,1203334315955965952,2019.0,MZ,False,no,yes,,,,
1123,1203885287539122176,2019.0,LK,False,no,no,,,,
1124,1204243338712367104,2019.0,NP,False,specific,yes,current,support,yes,neither
1125,1204323493078347776,2019.0,AO,False,no,yes,,,,
1126,1204786573918851072,2019.0,MG,False,no,no,,,,
1127,1204839039653863425,2019.0,LY,False,no,yes,,,,
1128,1205022586578579456,2019.0,,False,nonspecific,yes,past,oppose,no,neither
1129,1205037633740533760,2019.0,TH,False,no,no,,,,
1130,1205053575254163456,2019.0,ET,False,no,no,,,,
1131,1205533501510082561,2019.0,BF,False,no,yes,,,,
1132,1205572562249506816,2019.0,ET,False,no,no,,,,
1133,1205621433872846848,2019.0,PK,False,no,no,,,,
1134,1205822955734867968,2019.0,TZ,False,no,no,,,,
1135,1205854672407453696,2019.0,ET,False,no,no,,,,
1136,1205973013021286401,2019.0,MZ,False,no,no,,,,
1137,1206284086752530434,2019.0,MZ,False,no,no,,,,
1138,1206303857451716608,2019.0,BJ,False,no,yes,,,,
1139,1206495563392286720,2019.0,MM,False,no,yes,,,,
1140,1206510664304484352,2019.0,BJ,False,no,yes,,,,
1141,1206913604580204544,2019.0,ET,False,no,yes,,,,
1142,1207094305715830784,2019.0,BJ,False,no,yes,,,,
1143,1207179995539394560,2019.0,NP,False,no,no,,,,
1144,1207331030765637633,2019.0,LY,False,no,no,,,,
1145,1207344329045340160,2019.0,TN,False,no,no,,,,
1146,1207595926178746368,2019.0,,False,no,no,,,,
1147,1207678131336876035,2019.0,ET,False,no,yes,,,,
1148,1207686649062318081,2019.0,LY,False,no,yes,,,,
1149,1208043659687538688,2019.0,BJ,False,nonspecific,yes,past,neither,no,neither
1150,1208267072033021952,2019.0,NP,False,no,no,,,,
1151,1208306397357772800,2019.0,AO,False,no,no,,,,
1152,1208548526684299265,2019.0,CI,False,no,no,,,,
1153,1208740084792614912,2019.0,BJ,False,no,yes,,,,
1154,1208752431305244675,2019.0,MZ,False,no,no,,,,
1155,1208952652001759234,2019.0,TH,False,no,no,,,,
1156,1209028823746002944,2019.0,PK,False,specific,yes,current,oppose,yes,neither
1157,1209095043245596672,2019.0,MZ,False,no,no,,,,
1158,1209117560723120128,2019.0,LY,False,no,yes,,,,
1159,1209239892737372160,2019.0,EG,False,no,no,,,,
1160,1209843380122816512,2019.0,MM,False,nonspecific,yes,,support,no,yes
1161,422804777735831552,2014.0,ZA,False,nonspecific,yes,,neither,no,neither
1162,430394954171842560,2014.0,ZA,False,no,no,,,,
1163,433819778201821185,2014.0,ZA,False,no,yes,,,,
1164,433824926496456704,2014.0,ZA,False,specific,yes,current,neither,no,neither
1165,440916092916338689,2014.0,MA,False,no,no,,,,
1166,441618801055252480,2014.0,MA,False,no,no,,,,
1167,449066035766104064,2014.0,SN,False,no,no,,,,
1168,449092725179420673,2014.0,TG,False,no,no,,,,
1169,449098899253645312,2014.0,ML,False,no,no,,,,
1170,449121232148234240,2014.0,BI,False,no,no,,,,
1171,449122420784640000,2014.0,NE,False,no,no,,,,
1172,449139783802306560,2014.0,GN,False,no,no,,,,
1173,449152390961586176,2014.0,NE,False,no,no,,,,
1174,449432520086781952,2014.0,EG,False,no,yes,,,,
1175,449451923117441024,2014.0,SN,False,no,no,,,,
1176,449486298538323968,2014.0,TN,False,no,no,,,,
1177,449489399743778816,2014.0,ML,False,no,no,,,,
1178,449504327712133120,2014.0,CI,False,no,no,,,,
1179,449507969206857728,2014.0,EG,False,no,no,,,,
1180,449510599555579904,2014.0,TD,False,no,no,,,,
1181,449636026982891520,2014.0,TZ,False,no,no,,,,
1182,449757763049357312,2014.0,AO,False,no,yes,,,,
1183,450285200074113024,2014.0,MG,False,no,no,,,,
1184,450306127100919809,2014.0,SD,False,no,no,,,,
1185,450368001930694657,2014.0,BI,False,no,no,,,,
1186,450397573644574720,2014.0,MG,False,no,no,,,,
1187,450397685213044736,2014.0,TD,False,no,no,,,,
1188,450503105663483904,2014.0,MZ,False,no,no,,,,
1189,450535677575561216,2014.0,LR,False,no,no,,,,
1190,450539298090409984,2014.0,MZ,False,no,yes,,,,
1191,450546838987632640,2014.0,MZ,False,no,no,,,,
1192,450592074463985664,2014.0,MG,False,no,no,,,,
1193,450685303700062208,2014.0,TD,False,no,no,,,,
1194,450764830082084864,2014.0,GN,False,no,no,,,,
1195,450766762372775936,2014.0,GN,False,no,no,,,,
1196,450939387673468928,2014.0,ZA,False,no,no,,,,
1197,451212884899799040,2014.0,TD,False,no,no,,,,
1198,451213700796784640,2014.0,TD,False,no,no,,,,
1199,451218021571629056,2014.0,TD,False,no,no,,,,
1200,451223021504966656,2014.0,ML,False,no,no,,,,
1201,451277607049625600,2014.0,NE,False,no,no,,,,
1202,451303775165489153,2014.0,GH,False,no,no,,,,
1203,451309137297948672,2014.0,TD,False,no,no,,,,
1204,451313069168525312,2014.0,MG,False,no,no,,,,
1205,451374623444443137,2014.0,TG,False,no,no,,,,
1206,451390828830011392,2014.0,GN,False,no,no,,,,
1207,451428256991162368,2014.0,BI,False,no,no,,,,
1208,451452172421836801,2014.0,MA,False,no,yes,,,,
1209,451544410409680897,2014.0,TN,False,no,no,,,,
1210,451576848032354304,2014.0,AO,False,no,no,,,,
1211,451593404292399104,2014.0,AO,False,no,no,,,,
1212,451595638157750272,2014.0,TZ,False,no,no,,,,
1213,451655804115251200,2014.0,TH,False,no,no,,,,
1214,451660301088595968,2014.0,AO,False,no,no,,,,
1215,451678066524569600,2014.0,AO,False,no,no,,,,
1216,451679354322710528,2014.0,AO,False,no,no,,,,
1217,451686298768924672,2014.0,AO,False,no,no,,,,
1218,451772429241966594,2014.0,AO,False,nonspecific,no,,neither,unclear,neither
1219,451810831114969088,2014.0,LR,False,no,no,,,,
1220,451886611337211905,2014.0,NP,False,no,no,,,,
1221,451955328960454656,2014.0,SN,False,no,no,,,,
1222,451969538675208193,2014.0,,False,no,no,,,,
1223,451982106298953728,2014.0,GN,False,no,no,,,,
1224,452008783301320704,2014.0,CD,False,no,no,,,,
1225,452026179202318336,2014.0,AO,False,no,no,,,,
1226,452224823037800448,2014.0,SD,False,no,no,,,,
1227,452338169321889792,2014.0,CI,False,no,no,,,,
1228,452395656725143552,2014.0,LY,False,no,no,,,,
1229,452489048725401600,2014.0,SO,False,no,no,,,,
1230,452566386121113601,2014.0,LY,False,no,no,,,,
1231,452749925626183681,2014.0,CD,False,no,no,,,,
1232,452751062660050944,2014.0,CD,False,no,no,,,,
1233,452752993826652160,2014.0,LY,False,no,no,,,,
1234,452799957075247104,2014.0,TG,False,no,no,,,,
1235,452938169382875136,2014.0,AO,False,no,no,,,,
1236,453034018154762240,2014.0,MG,False,no,no,,,,
1237,453069601942011904,2014.0,SL,False,no,no,,,,
1238,453070692188442624,2014.0,ML,False,no,no,,,,
1239,453086313609441280,2014.0,NE,False,no,no,,,,
1240,453123651962171392,2014.0,MG,False,no,no,,,,
1241,453207181182377986,2014.0,GH,False,no,no,,,,
1242,453207257208344576,2014.0,LR,False,no,no,,,,
1243,453277885676408832,2014.0,MG,False,no,no,,,,
1244,453298889731239936,2014.0,AO,False,no,no,,,,
1245,453419222023290880,2014.0,SO,False,no,no,,,,
1246,453449572090933248,2014.0,NE,False,no,no,,,,
1247,453546424505237504,2014.0,MA,False,no,no,,,,
1248,453567530356203520,2014.0,BI,False,no,no,,,,
1249,453605277695488000,2014.0,SN,False,no,no,,,,
1250,453776812758548480,2014.0,TG,False,no,no,,,,
1251,453778655542771712,2014.0,TG,False,no,no,,,,
1252,453785053437640704,2014.0,TG,False,no,no,,,,
1253,453959658131050496,2014.0,BF,False,specific,yes,past,neither,no,neither
1254,454032400633585664,2014.0,KH,False,no,no,,,,
1255,454077294538420225,2014.0,TD,False,no,no,,,,
1256,454262020796190720,2014.0,BD,False,no,no,,,,
1257,454287099941126144,2014.0,LY,False,no,no,,,,
1258,454381445331836928,2014.0,BJ,False,no,no,,,,
1259,454443324876001281,2014.0,LR,False,no,no,,,,
1260,454480562603163648,2014.0,MM,False,no,no,,,,
1261,454505841505611776,2014.0,BJ,False,no,no,,,,
1262,454519091790086145,2014.0,SL,False,no,no,,,,
1263,454522311891505152,2014.0,TD,False,no,no,,,,
1264,454525419883339776,2014.0,BF,False,no,no,,,,
1265,454534985932754944,2014.0,NE,False,no,no,,,,
1266,454572329708703744,2014.0,NE,False,no,no,,,,
1267,454600329913704448,2014.0,BF,False,no,no,,,,
1268,454640297503649792,2014.0,LR,False,no,no,,,,
1269,454771402692759553,2014.0,TH,False,no,no,,,,
1270,455051082373550080,2014.0,BF,False,no,no,,,,
1271,455167525085773824,2014.0,DZ,False,no,no,,,,
1272,455236442604961793,2014.0,GN,False,no,no,,,,
1273,455364844276154368,2014.0,CD,False,no,no,,,,
1274,455385348936568832,2014.0,CD,False,no,no,,,,
1275,455603167045361664,2014.0,LR,False,no,no,,,,
1276,455630191122206720,2014.0,SO,False,no,no,,,,
1277,455682674653691904,2014.0,SD,False,no,yes,,,,
1278,455778031475621888,2014.0,MW,False,no,yes,,,,
1279,455977161250594817,2014.0,MA,False,no,no,,,,
1280,456041215163895808,2014.0,,False,no,no,,,,
1281,456084461705527296,2014.0,GN,False,no,no,,,,
1282,456085845821652992,2014.0,GN,False,no,no,,,,
1283,456109195344236545,2014.0,MW,False,no,no,,,,
1284,456120227672371200,2014.0,SN,False,no,no,,,,
1285,456302140575604736,2014.0,NE,False,no,no,,,,
1286,456326745679884288,2014.0,ZM,False,no,no,,,,
1287,456374690143948800,2014.0,SL,False,no,no,,,,
1288,456378862339764224,2014.0,BD,False,no,no,,,,
1289,456500877449129984,2014.0,TG,False,no,no,,,,
1290,456505591439953921,2014.0,NE,False,no,yes,,,,
1291,456566963330772992,2014.0,MG,False,no,no,,,,
1292,456614472916807681,2014.0,GN,False,no,no,,,,
1293,456652159988158464,2014.0,BJ,False,no,no,,,,
1294,456661688855441408,2014.0,BJ,False,no,no,,,,
1295,456696831578087424,2014.0,CD,False,no,no,,,,
1296,456699624598667264,2014.0,LR,False,no,no,,,,
1297,456712368865968128,2014.0,GN,False,no,no,,,,
1298,456743757145452545,2014.0,MG,False,no,no,,,,
1299,456754421251047424,2014.0,MM,False,no,no,,,,
1300,456976686954078208,2014.0,NE,False,no,no,,,,
1301,457058586427158528,2014.0,CD,False,no,no,,,,
1302,457078533962362880,2014.0,BJ,False,no,no,,,,
1303,457088748493496320,2014.0,NE,False,no,no,,,,
1304,457107708475609088,2014.0,MG,False,no,no,,,,
1305,457109843921604610,2014.0,,False,no,no,,,,
1306,457422003163897856,2014.0,MZ,False,no,no,,,,
1307,457426654433136642,2014.0,MM,False,no,no,,,,
1308,457452247300186114,2014.0,CI,False,no,no,,,,
1309,457485731636977664,2014.0,SO,False,no,no,,,,
1310,457549249325309952,2014.0,CI,False,no,no,,,,
1311,457597417287090177,2014.0,MW,False,no,no,,,,
1312,457676571672064000,2014.0,ML,False,no,no,,,,
1313,457723562699526144,2014.0,SO,False,no,no,,,,
1314,457766807718617088,2014.0,ML,False,no,no,,,,
1315,457775270712197121,2014.0,TH,False,no,no,,,,
1316,457806209404637184,2014.0,LR,False,no,no,,,,
1317,457818434211168256,2014.0,BF,False,no,no,,,,
1318,457910845029482496,2014.0,NG,False,no,no,,,,
1319,458019916923568129,2014.0,EG,False,no,no,,,,
1320,458077432709668866,2014.0,ML,False,no,no,,,,
1321,458148073592475648,2014.0,ML,False,no,no,,,,
1322,458183941435179008,2014.0,SL,False,no,no,,,,
1323,458185138774769664,2014.0,SL,False,no,no,,,,
1324,458203113011552256,2014.0,ML,False,no,no,,,,
1325,458228931481829377,2014.0,TG,False,no,yes,,,,
1326,458239555108229120,2014.0,TG,False,no,no,,,,
1327,458339154552569856,2014.0,GH,False,no,no,,,,
1328,458382361655525376,2014.0,GH,False,no,no,,,,
1329,458499319231184896,2014.0,BI,False,no,no,,,,
1330,458507128542855168,2014.0,BI,False,no,no,,,,
1331,458513563100139520,2014.0,BI,False,no,no,,,,
1332,458514135324848129,2014.0,BI,False,no,no,,,,
1333,458570919602970624,2014.0,LK,False,nonspecific,yes,current,oppose,no,no
1334,458620157553041409,2014.0,GH,False,no,no,,,,
1335,458664836663353344,2014.0,MW,False,no,yes,,,,
1336,458888327115329536,2014.0,SO,False,no,yes,,,,
1337,459101133290893312,2014.0,SD,False,no,no,,,,
1338,459631246080245760,2014.0,SD,False,no,no,,,,
1339,459695887950684160,2014.0,TD,False,no,no,,,,
1340,459737341444096000,2014.0,BD,False,no,no,,,,
1341,459743795639508992,2014.0,ML,False,no,no,,,,
1342,459749333177761792,2014.0,ML,False,no,no,,,,
1343,460003440471449600,2014.0,ET,False,no,yes,,,,
1344,460019314658394112,2014.0,LR,False,no,no,,,,
1345,460255290911653888,2014.0,MZ,False,no,no,,,,
1346,460332795941101568,2014.0,ML,False,no,no,,,,
1347,460375328352120833,2014.0,ET,False,no,yes,,,,
1348,460410463390810112,2014.0,CM,False,no,no,,,,
1349,460618521098354689,2014.0,BI,False,no,no,,,,
1350,460683047281913857,2014.0,ET,False,nonspecific,yes,,neither,no,neither
1351,460693303105953793,2014.0,CF,False,no,yes,,,,
1352,461004296281014272,2014.0,LK,False,no,no,,,,
1353,461085757189664769,2014.0,SN,False,nonspecific,yes,future,neither,no,neither
1354,461498268086988800,2014.0,BJ,False,no,no,,,,
1355,461815502969778178,2014.0,MW,False,no,no,,,,
1356,461864479685640193,2014.0,MZ,False,no,no,,,,
1357,461865261990416385,2014.0,NG,False,no,no,,,,
1358,461963852117454848,2014.0,ZA,False,no,yes,,,,
1359,461990761278734336,2014.0,NG,False,nonspecific,yes,current,support,no,yes
1360,462233145124085760,2014.0,CD,False,no,no,,,,
1361,462292842187354112,2014.0,TZ,False,specific,yes,current,neither,no,neither
1362,462533618754420736,2014.0,CM,False,no,no,,,,
1363,462777083744116736,2014.0,KH,False,no,yes,,,,
1364,462806604493365248,2014.0,TG,False,no,no,,,,
1365,462950056954703872,2014.0,BI,False,no,no,,,,
1366,463032908882931712,2014.0,LR,False,no,no,,,,
1367,463269404604911616,2014.0,EG,False,no,yes,,,,
1368,463287529152606209,2014.0,TH,False,no,no,,,,
1369,463290791667183616,2014.0,BJ,False,no,yes,,,,
1370,463351119893528577,2014.0,MA,False,no,no,,,,
1371,463906717151940609,2014.0,EG,False,no,yes,,,,
1372,464001914619719680,2014.0,ZA,False,no,yes,,,,
1373,464069517409517568,2014.0,BJ,False,no,no,,,,
1374,464323813920870400,2014.0,SO,False,no,no,,,,
1375,464323817054027776,2014.0,SO,False,no,no,,,,
1376,464386627930816515,2014.0,TH,False,nonspecific,no,current,neither,no,neither
1377,464494736863420416,2014.0,MG,False,no,no,,,,
1378,464541031581876224,2014.0,GN,False,no,no,,,,
1379,464541120530489344,2014.0,GN,False,no,no,,,,
1380,464576692603064322,2014.0,TH,False,specific,yes,current,neither,no,no
1381,464798836339523585,2014.0,KH,False,specific,yes,current,neither,no,neither
1382,465181012285456384,2014.0,BJ,False,no,no,,,,
1383,465273925770166273,2014.0,MA,False,specific,yes,current,neither,no,neither
1384,465614156495085568,2014.0,GN,False,no,no,,,,
1385,465914105006927872,2014.0,BI,False,no,no,,,,
1386,466291086265446400,2014.0,TN,False,specific,yes,current,neither,yes,neither
1387,469094784238620672,2014.0,MW,False,no,yes,,,,
1388,469331822368002049,2014.0,MW,False,no,no,,,,
1389,469420732662185985,2014.0,TZ,False,no,no,,,,
1390,469751739311460352,2014.0,CM,False,no,no,,,,
1391,470009259137458176,2014.0,BI,False,no,no,,,,
1392,470061307463737344,2014.0,TD,False,no,no,,,,
1393,470070242811854848,2014.0,TD,False,no,no,,,,
1394,470241767875698688,2014.0,TD,False,no,no,,,,
1395,470464886842331136,2014.0,ZM,False,no,no,,,,
1396,470474503659986944,2014.0,TH,False,specific,yes,future,neither,no,neither
1397,470521602028077056,2014.0,NG,False,no,no,,,,
1398,470697631350812672,2014.0,DZ,False,no,no,,,,
1399,470912316767477760,2014.0,CF,False,no,yes,,,,
1400,471384428246085632,2014.0,CF,False,no,yes,,,,
1401,471527332088668161,2014.0,BI,False,nonspecific,no,,neither,no,neither
1402,471611575208779776,2014.0,SO,False,no,no,,,,
1403,472120908035788800,2014.0,SD,False,no,no,,,,
1404,472501606639239168,2014.0,TN,False,no,no,,,,
1405,472697752309481472,2014.0,AO,False,no,no,,,,
1406,472917104606601216,2014.0,SN,False,no,no,,,,
1407,472983990526570496,2014.0,BF,False,no,no,,,,
1408,473013563133812736,2014.0,SD,False,no,no,,,,
1409,473022836349472768,2014.0,TH,False,specific,yes,past,neither,no,neither
1410,473082381805436929,2014.0,LK,False,no,no,,,,
1411,473185453735419904,2014.0,ML,False,no,yes,,,,
1412,473197367718850560,2014.0,ML,False,specific,yes,past,neither,no,no
1413,473668505452019713,2014.0,NP,False,no,no,,,,
1414,473757265506631680,2014.0,GH,False,no,no,,,,
1415,473967988740091905,2014.0,NG,False,no,no,,,,
1416,474209038675095553,2014.0,LK,False,no,no,,,,
1417,474228823589130240,2014.0,GH,False,no,no,,,,
1418,474438440025874432,2014.0,ET,False,no,no,,,,
1419,474460583119437824,2014.0,SL,False,no,no,,,,
1420,474531228843274240,2014.0,ZA,False,no,no,,,,
1421,474842607818792960,2014.0,SD,False,no,no,,,,
1422,475025763834789889,2014.0,MZ,False,no,no,,,,
1423,475044325030899712,2014.0,GN,False,no,no,,,,
1424,475388844599431168,2014.0,GH,False,no,no,,,,
1425,475687465958006785,2014.0,LR,False,no,no,,,,
1426,475896191700717568,2014.0,,False,no,no,,,,
1427,476270618350854146,2014.0,TD,False,no,no,,,,
1428,476314970809188352,2014.0,ZA,False,specific,yes,current,support,yes,yes
1429,476457299943645184,2014.0,SD,False,no,no,,,,
1430,476618378678132736,2014.0,ZA,False,specific,yes,current,neither,no,neither
1431,476930280905637888,2014.0,BD,False,no,yes,,,,
1432,477166727789572096,2014.0,TZ,False,no,no,,,,
1433,477334716098437120,2014.0,LK,False,nonspecific,yes,past,support,yes,yes
1434,477393971145359360,2014.0,TZ,False,no,no,,,,
1435,477554566486302721,2014.0,MW,False,no,no,,,,
1436,478132822633627648,2014.0,SL,False,no,no,,,,
1437,478146457594101760,2014.0,TH,False,nonspecific,yes,,support,no,neither
1438,478381726759022593,2014.0,MM,False,no,no,,,,
1439,478456585812180992,2014.0,MW,False,no,no,,,,
1440,478633177469042688,2014.0,PK,False,notenglish,no,,,,
1441,478641556275331072,2014.0,BJ,False,no,no,,,,
1442,478814363437260800,2014.0,CM,False,no,no,,,,
1443,478821257262399488,2014.0,,False,no,no,,,,
1444,479056540146892800,2014.0,MA,False,no,yes,,,,
1445,479320155634167808,2014.0,LK,False,no,no,,,,
1446,479343215091679232,2014.0,TZ,False,no,no,,,,
1447,479359245453115392,2014.0,ZA,False,no,yes,,,,
1448,479883068661301248,2014.0,ZA,False,no,no,,,,
1449,479894553219317760,2014.0,ZA,False,no,no,,,,
1450,479984530397618177,2014.0,SN,False,no,no,,,,
1451,480123050055458817,2014.0,MA,False,no,no,,,,
1452,480683230296014848,2014.0,CI,False,no,no,,,,
1453,480749817065259009,2014.0,SN,False,no,no,,,,
1454,481010842318934016,2014.0,MZ,False,no,no,,,,
1455,481214955275169792,2014.0,EG,False,no,no,,,,
1456,481359304931287042,2014.0,TH,False,no,no,,,,
1457,481526930559467520,2014.0,TG,False,no,no,,,,
1458,481933611789451264,2014.0,NE,False,no,no,,,,
1459,482028152353349632,2014.0,CD,False,no,no,,,,
1460,482240487961944065,2014.0,UG,False,no,no,,,,
1461,482275947581026305,2014.0,MZ,False,no,no,,,,
1462,482798627769692161,2014.0,LK,False,no,no,,,,
1463,483156002830028800,2014.0,MG,False,no,no,,,,
1464,483377061177077760,2014.0,NG,False,no,no,,,,
1465,483717146267377665,2014.0,TZ,False,no,no,,,,
1466,483729344381325312,2014.0,EG,False,no,no,,,,
1467,483730879479824385,2014.0,SN,False,no,no,,,,
1468,483828652107653120,2014.0,NG,False,no,yes,,,,
1469,483846028471578624,2014.0,CI,False,no,no,,,,
1470,483899788640133120,2014.0,CI,False,specific,yes,current,support,no,no
1471,484227742922444801,2014.0,BJ,False,no,no,,,,
1472,484376904729108482,2014.0,TN,False,specific,yes,past,neither,no,neither
1473,484678292642234368,2014.0,SD,False,no,yes,,,,
1474,484920377140080640,2014.0,BI,False,no,no,,,,
1475,484931868869947392,2014.0,ZM,False,nonspecific,yes,,neither,yes,neither
1476,485167160873218048,2014.0,TN,False,no,yes,,,,
1477,485371686225997824,2014.0,TG,False,no,no,,,,
1478,485433831868997632,2014.0,LR,False,no,no,,,,
1479,485530188626022402,2014.0,UG,False,no,no,,,,
1480,485781229674168320,2014.0,TZ,False,no,no,,,,
1481,485863766853423104,2014.0,ET,False,no,no,,,,
1482,486312379136086016,2014.0,MG,False,no,no,,,,
1483,486356892776529922,2014.0,MM,False,specific,no,past,neither,no,no
1484,486505481582968832,2014.0,ET,False,no,no,,,,
1485,486564998375026689,2014.0,ZM,False,no,no,,,,
1486,487265811464077312,2014.0,TH,False,no,no,,,,
1487,487476105230970881,2014.0,GN,False,no,no,,,,
1488,487516812096315393,2014.0,ET,False,no,no,,,,
1489,487516919806038016,2014.0,TZ,False,no,no,,,,
1490,487598258487705600,2014.0,MM,False,specific,yes,past,neither,no,neither
1491,487606913459187713,2014.0,MM,False,specific,yes,past,neither,no,neither
1492,487875846284144641,2014.0,BD,False,no,no,,,,
1493,488465048625754113,2014.0,CF,False,no,no,,,,
1494,488571083000664065,2014.0,GH,False,no,no,,,,
1495,488946393764331520,2014.0,UG,False,no,no,,,,
1496,488985027607556096,2014.0,UG,False,no,no,,,,
1497,489373914095955968,2014.0,AO,False,no,no,,,,
1498,489651430018396160,2014.0,MA,False,no,no,,,,
1499,489678591404564480,2014.0,SD,False,no,no,,,,
1500,490047644220145666,2014.0,LK,False,no,no,,,,
1501,490306982474047488,2014.0,NP,False,no,no,,,,
1502,490357289367666688,2014.0,TZ,False,no,yes,,,,
1503,490589187737800704,2014.0,NG,False,notenglish,no,,,,
1504,490651367376445440,2014.0,EG,False,notenglish,no,,,,
1505,490820789709840385,2014.0,LR,False,no,yes,,,,
1506,491102233799315459,2014.0,KH,False,no,no,,,,
1507,491310776247140352,2014.0,DZ,False,no,no,,,,
1508,491581328077631488,2014.0,ZM,False,no,no,,,,
1509,491610031197278209,2014.0,LY,False,no,yes,,,,
1510,491792413883502595,2014.0,ET,False,no,no,,,,
1511,491949936317976576,2014.0,NP,False,no,no,,,,
1512,492023544797483008,2014.0,LY,False,no,no,,,,
1513,492024536666484736,2014.0,MW,False,no,no,,,,
1514,492330348022603776,2014.0,BF,False,no,yes,,,,
1515,492528331200688129,2014.0,LY,False,no,no,,,,
1516,492601560203948032,2014.0,NP,False,no,no,,,,
1517,492941766690340864,2014.0,LR,False,no,yes,,,,
1518,493010724265144320,2014.0,TZ,False,specific,yes,current,neither,no,neither
1519,493046687636922369,2014.0,MZ,False,no,no,,,,
1520,493104096703164416,2014.0,ET,False,specific,yes,current,neither,no,neither
1521,493372034446274560,2014.0,ZM,False,no,yes,,,,
1522,493761154360287232,2014.0,NG,False,no,no,,,,
1523,493778596709019648,2014.0,NG,False,no,yes,,,,
1524,493792091286556672,2014.0,KH,False,specific,yes,current,neither,yes,neither
1525,493826971546030081,2014.0,BI,False,no,yes,,,,
1526,493888973077774338,2014.0,TD,False,no,no,,,,
1527,493935943792201728,2014.0,DZ,False,no,no,,,,
1528,494053191034470401,2014.0,LK,False,no,no,,,,
1529,494089511950123008,2014.0,TN,False,no,no,,,,
1530,494271821668433921,2014.0,SD,False,no,yes,,,,
1531,494294163199107072,2014.0,BI,False,no,yes,,,,
1532,494430260960587777,2014.0,NG,False,no,no,,,,
1533,494577096640192512,2014.0,DZ,False,no,yes,,,,
1534,494877408718503936,2014.0,BI,False,no,no,,,,
1535,494897262133530624,2014.0,LY,False,specific,yes,current,support,no,yes
1536,494908879143460864,2014.0,ZA,False,no,no,,,,
1537,494994804682788864,2014.0,TN,False,no,no,,,,
1538,495060706396733440,2014.0,NE,False,no,no,,,,
1539,495303188502040577,2014.0,,False,no,no,,,,
1540,495479695417155584,2014.0,TZ,False,no,no,,,,
1541,495709392491515904,2014.0,LR,False,no,yes,,,,
1542,495805961203109888,2014.0,ZA,False,no,no,,,,
1543,496059727630336000,2014.0,UG,False,no,no,,,,
1544,496153723739975680,2014.0,NP,False,no,no,,,,
1545,496357182666182656,2014.0,KE,False,no,no,,,,
1546,496435921047531520,2014.0,CM,False,no,no,,,,
1547,496572403472797696,2014.0,SL,False,no,no,,,,
1548,496706636011294720,2014.0,UG,False,no,no,,,,
1549,496748717106823169,2014.0,KH,False,no,no,,,,
1550,497433294175485952,2014.0,GH,False,no,no,,,,
1551,498033984484704256,2014.0,LR,False,no,no,,,,
1552,498141431736053760,2014.0,NG,False,nonspecific,yes,current,neither,yes,neither
